id,path,label
TRAIN_3489,/content/drive/My Drive/CremaD/train/TRAIN_3489.wav,0
TRAIN_3490,/content/drive/My Drive/CremaD/train/TRAIN_3490.wav,3
TRAIN_3491,/content/drive/My Drive/CremaD/train/TRAIN_3491.wav,3
TRAIN_3492,/content/drive/My Drive/CremaD/train/TRAIN_3492.wav,0
TRAIN_3493,/content/drive/My Drive/CremaD/train/TRAIN_3493.wav,1
TRAIN_3494,/content/drive/My Drive/CremaD/train/TRAIN_3494.wav,2
TRAIN_3495,/content/drive/My Drive/CremaD/train/TRAIN_3495.wav,5
TRAIN_3496,/content/drive/My Drive/CremaD/train/TRAIN_3496.wav,4
TRAIN_3497,/content/drive/My Drive/CremaD/train/TRAIN_3497.wav,0
TRAIN_3498,/content/drive/My Drive/CremaD/train/TRAIN_3498.wav,2
TRAIN_3499,/content/drive/My Drive/CremaD/train/TRAIN_3499.wav,2
TRAIN_3500,/content/drive/My Drive/CremaD/train/TRAIN_3500.wav,1
TRAIN_3501,/content/drive/My Drive/CremaD/train/TRAIN_3501.wav,1
TRAIN_3502,/content/drive/My Drive/CremaD/train/TRAIN_3502.wav,3
TRAIN_3503,/content/drive/My Drive/CremaD/train/TRAIN_3503.wav,1
TRAIN_3504,/content/drive/My Drive/CremaD/train/TRAIN_3504.wav,5
TRAIN_3505,/content/drive/My Drive/CremaD/train/TRAIN_3505.wav,1
TRAIN_3506,/content/drive/My Drive/CremaD/train/TRAIN_3506.wav,2
TRAIN_3507,/content/drive/My Drive/CremaD/train/TRAIN_3507.wav,5
TRAIN_3508,/content/drive/My Drive/CremaD/train/TRAIN_3508.wav,4
TRAIN_3509,/content/drive/My Drive/CremaD/train/TRAIN_3509.wav,1
TRAIN_3510,/content/drive/My Drive/CremaD/train/TRAIN_3510.wav,0
TRAIN_3511,/content/drive/My Drive/CremaD/train/TRAIN_3511.wav,3
TRAIN_3512,/content/drive/My Drive/CremaD/train/TRAIN_3512.wav,1
TRAIN_3513,/content/drive/My Drive/CremaD/train/TRAIN_3513.wav,4
TRAIN_3514,/content/drive/My Drive/CremaD/train/TRAIN_3514.wav,0
TRAIN_3515,/content/drive/My Drive/CremaD/train/TRAIN_3515.wav,3
TRAIN_3516,/content/drive/My Drive/CremaD/train/TRAIN_3516.wav,1
TRAIN_3517,/content/drive/My Drive/CremaD/train/TRAIN_3517.wav,4
TRAIN_3518,/content/drive/My Drive/CremaD/train/TRAIN_3518.wav,1
TRAIN_3519,/content/drive/My Drive/CremaD/train/TRAIN_3519.wav,2
TRAIN_3520,/content/drive/My Drive/CremaD/train/TRAIN_3520.wav,1
TRAIN_3521,/content/drive/My Drive/CremaD/train/TRAIN_3521.wav,0
TRAIN_3522,/content/drive/My Drive/CremaD/train/TRAIN_3522.wav,3
TRAIN_3523,/content/drive/My Drive/CremaD/train/TRAIN_3523.wav,0
TRAIN_3524,/content/drive/My Drive/CremaD/train/TRAIN_3524.wav,4
TRAIN_3525,/content/drive/My Drive/CremaD/train/TRAIN_3525.wav,0
TRAIN_3526,/content/drive/My Drive/CremaD/train/TRAIN_3526.wav,5
TRAIN_3527,/content/drive/My Drive/CremaD/train/TRAIN_3527.wav,5
TRAIN_3528,/content/drive/My Drive/CremaD/train/TRAIN_3528.wav,2
TRAIN_3529,/content/drive/My Drive/CremaD/train/TRAIN_3529.wav,1
TRAIN_3530,/content/drive/My Drive/CremaD/train/TRAIN_3530.wav,2
TRAIN_3531,/content/drive/My Drive/CremaD/train/TRAIN_3531.wav,2
TRAIN_3532,/content/drive/My Drive/CremaD/train/TRAIN_3532.wav,3
TRAIN_3533,/content/drive/My Drive/CremaD/train/TRAIN_3533.wav,5
TRAIN_3534,/content/drive/My Drive/CremaD/train/TRAIN_3534.wav,1
TRAIN_3535,/content/drive/My Drive/CremaD/train/TRAIN_3535.wav,1
TRAIN_3536,/content/drive/My Drive/CremaD/train/TRAIN_3536.wav,1
TRAIN_3537,/content/drive/My Drive/CremaD/train/TRAIN_3537.wav,1
TRAIN_3538,/content/drive/My Drive/CremaD/train/TRAIN_3538.wav,3
TRAIN_3539,/content/drive/My Drive/CremaD/train/TRAIN_3539.wav,2
TRAIN_3540,/content/drive/My Drive/CremaD/train/TRAIN_3540.wav,0
TRAIN_3541,/content/drive/My Drive/CremaD/train/TRAIN_3541.wav,3
TRAIN_3542,/content/drive/My Drive/CremaD/train/TRAIN_3542.wav,4
TRAIN_3543,/content/drive/My Drive/CremaD/train/TRAIN_3543.wav,3
TRAIN_3544,/content/drive/My Drive/CremaD/train/TRAIN_3544.wav,0
TRAIN_3545,/content/drive/My Drive/CremaD/train/TRAIN_3545.wav,5
TRAIN_3546,/content/drive/My Drive/CremaD/train/TRAIN_3546.wav,4
TRAIN_3547,/content/drive/My Drive/CremaD/train/TRAIN_3547.wav,4
TRAIN_3548,/content/drive/My Drive/CremaD/train/TRAIN_3548.wav,5
TRAIN_3549,/content/drive/My Drive/CremaD/train/TRAIN_3549.wav,5
TRAIN_3550,/content/drive/My Drive/CremaD/train/TRAIN_3550.wav,3
TRAIN_3551,/content/drive/My Drive/CremaD/train/TRAIN_3551.wav,4
TRAIN_3552,/content/drive/My Drive/CremaD/train/TRAIN_3552.wav,1
TRAIN_3553,/content/drive/My Drive/CremaD/train/TRAIN_3553.wav,0
TRAIN_3554,/content/drive/My Drive/CremaD/train/TRAIN_3554.wav,0
TRAIN_3555,/content/drive/My Drive/CremaD/train/TRAIN_3555.wav,0
TRAIN_3556,/content/drive/My Drive/CremaD/train/TRAIN_3556.wav,4
TRAIN_3557,/content/drive/My Drive/CremaD/train/TRAIN_3557.wav,3
TRAIN_3558,/content/drive/My Drive/CremaD/train/TRAIN_3558.wav,1
TRAIN_3559,/content/drive/My Drive/CremaD/train/TRAIN_3559.wav,1
TRAIN_3560,/content/drive/My Drive/CremaD/train/TRAIN_3560.wav,2
TRAIN_3561,/content/drive/My Drive/CremaD/train/TRAIN_3561.wav,5
TRAIN_3562,/content/drive/My Drive/CremaD/train/TRAIN_3562.wav,4
TRAIN_3563,/content/drive/My Drive/CremaD/train/TRAIN_3563.wav,2
TRAIN_3564,/content/drive/My Drive/CremaD/train/TRAIN_3564.wav,5
TRAIN_3565,/content/drive/My Drive/CremaD/train/TRAIN_3565.wav,2
TRAIN_3566,/content/drive/My Drive/CremaD/train/TRAIN_3566.wav,2
TRAIN_3567,/content/drive/My Drive/CremaD/train/TRAIN_3567.wav,2
TRAIN_3568,/content/drive/My Drive/CremaD/train/TRAIN_3568.wav,5
TRAIN_3569,/content/drive/My Drive/CremaD/train/TRAIN_3569.wav,2
TRAIN_3570,/content/drive/My Drive/CremaD/train/TRAIN_3570.wav,3
TRAIN_3571,/content/drive/My Drive/CremaD/train/TRAIN_3571.wav,1
TRAIN_3572,/content/drive/My Drive/CremaD/train/TRAIN_3572.wav,1
TRAIN_3573,/content/drive/My Drive/CremaD/train/TRAIN_3573.wav,0
TRAIN_3574,/content/drive/My Drive/CremaD/train/TRAIN_3574.wav,1
TRAIN_3575,/content/drive/My Drive/CremaD/train/TRAIN_3575.wav,3
TRAIN_3576,/content/drive/My Drive/CremaD/train/TRAIN_3576.wav,0
TRAIN_3577,/content/drive/My Drive/CremaD/train/TRAIN_3577.wav,2
TRAIN_3578,/content/drive/My Drive/CremaD/train/TRAIN_3578.wav,1
TRAIN_3579,/content/drive/My Drive/CremaD/train/TRAIN_3579.wav,4
TRAIN_3580,/content/drive/My Drive/CremaD/train/TRAIN_3580.wav,2
TRAIN_3581,/content/drive/My Drive/CremaD/train/TRAIN_3581.wav,1
TRAIN_3582,/content/drive/My Drive/CremaD/train/TRAIN_3582.wav,3
TRAIN_3583,/content/drive/My Drive/CremaD/train/TRAIN_3583.wav,1
TRAIN_3584,/content/drive/My Drive/CremaD/train/TRAIN_3584.wav,0
TRAIN_3585,/content/drive/My Drive/CremaD/train/TRAIN_3585.wav,3
TRAIN_3586,/content/drive/My Drive/CremaD/train/TRAIN_3586.wav,1
TRAIN_3587,/content/drive/My Drive/CremaD/train/TRAIN_3587.wav,3
TRAIN_3588,/content/drive/My Drive/CremaD/train/TRAIN_3588.wav,2
TRAIN_3589,/content/drive/My Drive/CremaD/train/TRAIN_3589.wav,2
TRAIN_3590,/content/drive/My Drive/CremaD/train/TRAIN_3590.wav,2
TRAIN_3591,/content/drive/My Drive/CremaD/train/TRAIN_3591.wav,1
TRAIN_3592,/content/drive/My Drive/CremaD/train/TRAIN_3592.wav,1
TRAIN_3593,/content/drive/My Drive/CremaD/train/TRAIN_3593.wav,0
TRAIN_3594,/content/drive/My Drive/CremaD/train/TRAIN_3594.wav,1
TRAIN_3595,/content/drive/My Drive/CremaD/train/TRAIN_3595.wav,3
TRAIN_3596,/content/drive/My Drive/CremaD/train/TRAIN_3596.wav,2
TRAIN_3597,/content/drive/My Drive/CremaD/train/TRAIN_3597.wav,3
TRAIN_3598,/content/drive/My Drive/CremaD/train/TRAIN_3598.wav,0
TRAIN_3599,/content/drive/My Drive/CremaD/train/TRAIN_3599.wav,3
TRAIN_3600,/content/drive/My Drive/CremaD/train/TRAIN_3600.wav,0
TRAIN_3601,/content/drive/My Drive/CremaD/train/TRAIN_3601.wav,2
TRAIN_3602,/content/drive/My Drive/CremaD/train/TRAIN_3602.wav,3
TRAIN_3603,/content/drive/My Drive/CremaD/train/TRAIN_3603.wav,1
TRAIN_3604,/content/drive/My Drive/CremaD/train/TRAIN_3604.wav,5
TRAIN_3605,/content/drive/My Drive/CremaD/train/TRAIN_3605.wav,1
TRAIN_3606,/content/drive/My Drive/CremaD/train/TRAIN_3606.wav,5
TRAIN_3607,/content/drive/My Drive/CremaD/train/TRAIN_3607.wav,5
TRAIN_3608,/content/drive/My Drive/CremaD/train/TRAIN_3608.wav,4
TRAIN_3609,/content/drive/My Drive/CremaD/train/TRAIN_3609.wav,1
TRAIN_3610,/content/drive/My Drive/CremaD/train/TRAIN_3610.wav,5
TRAIN_3611,/content/drive/My Drive/CremaD/train/TRAIN_3611.wav,3
TRAIN_3612,/content/drive/My Drive/CremaD/train/TRAIN_3612.wav,1
TRAIN_3613,/content/drive/My Drive/CremaD/train/TRAIN_3613.wav,1
TRAIN_3614,/content/drive/My Drive/CremaD/train/TRAIN_3614.wav,0
TRAIN_3615,/content/drive/My Drive/CremaD/train/TRAIN_3615.wav,2
TRAIN_3616,/content/drive/My Drive/CremaD/train/TRAIN_3616.wav,3
TRAIN_3617,/content/drive/My Drive/CremaD/train/TRAIN_3617.wav,2
TRAIN_3618,/content/drive/My Drive/CremaD/train/TRAIN_3618.wav,5
TRAIN_3619,/content/drive/My Drive/CremaD/train/TRAIN_3619.wav,0
TRAIN_3620,/content/drive/My Drive/CremaD/train/TRAIN_3620.wav,3
TRAIN_3621,/content/drive/My Drive/CremaD/train/TRAIN_3621.wav,3
TRAIN_3622,/content/drive/My Drive/CremaD/train/TRAIN_3622.wav,5
TRAIN_3623,/content/drive/My Drive/CremaD/train/TRAIN_3623.wav,1
TRAIN_3624,/content/drive/My Drive/CremaD/train/TRAIN_3624.wav,3
TRAIN_3625,/content/drive/My Drive/CremaD/train/TRAIN_3625.wav,3
TRAIN_3626,/content/drive/My Drive/CremaD/train/TRAIN_3626.wav,3
TRAIN_3627,/content/drive/My Drive/CremaD/train/TRAIN_3627.wav,0
TRAIN_3628,/content/drive/My Drive/CremaD/train/TRAIN_3628.wav,1
TRAIN_3629,/content/drive/My Drive/CremaD/train/TRAIN_3629.wav,5
TRAIN_3630,/content/drive/My Drive/CremaD/train/TRAIN_3630.wav,2
TRAIN_3631,/content/drive/My Drive/CremaD/train/TRAIN_3631.wav,2
TRAIN_3632,/content/drive/My Drive/CremaD/train/TRAIN_3632.wav,5
TRAIN_3633,/content/drive/My Drive/CremaD/train/TRAIN_3633.wav,0
TRAIN_3634,/content/drive/My Drive/CremaD/train/TRAIN_3634.wav,0
TRAIN_3635,/content/drive/My Drive/CremaD/train/TRAIN_3635.wav,5
TRAIN_3636,/content/drive/My Drive/CremaD/train/TRAIN_3636.wav,1
TRAIN_3637,/content/drive/My Drive/CremaD/train/TRAIN_3637.wav,1
TRAIN_3638,/content/drive/My Drive/CremaD/train/TRAIN_3638.wav,5
TRAIN_3639,/content/drive/My Drive/CremaD/train/TRAIN_3639.wav,0
TRAIN_3640,/content/drive/My Drive/CremaD/train/TRAIN_3640.wav,0
TRAIN_3641,/content/drive/My Drive/CremaD/train/TRAIN_3641.wav,2
TRAIN_3642,/content/drive/My Drive/CremaD/train/TRAIN_3642.wav,1
TRAIN_3643,/content/drive/My Drive/CremaD/train/TRAIN_3643.wav,3
TRAIN_3644,/content/drive/My Drive/CremaD/train/TRAIN_3644.wav,3
TRAIN_3645,/content/drive/My Drive/CremaD/train/TRAIN_3645.wav,1
TRAIN_3646,/content/drive/My Drive/CremaD/train/TRAIN_3646.wav,4
TRAIN_3647,/content/drive/My Drive/CremaD/train/TRAIN_3647.wav,1
TRAIN_3648,/content/drive/My Drive/CremaD/train/TRAIN_3648.wav,1
TRAIN_3649,/content/drive/My Drive/CremaD/train/TRAIN_3649.wav,1
TRAIN_3650,/content/drive/My Drive/CremaD/train/TRAIN_3650.wav,5
TRAIN_3651,/content/drive/My Drive/CremaD/train/TRAIN_3651.wav,1
TRAIN_3652,/content/drive/My Drive/CremaD/train/TRAIN_3652.wav,4
TRAIN_3653,/content/drive/My Drive/CremaD/train/TRAIN_3653.wav,1
TRAIN_3654,/content/drive/My Drive/CremaD/train/TRAIN_3654.wav,4
TRAIN_3655,/content/drive/My Drive/CremaD/train/TRAIN_3655.wav,0
TRAIN_3656,/content/drive/My Drive/CremaD/train/TRAIN_3656.wav,3
TRAIN_3657,/content/drive/My Drive/CremaD/train/TRAIN_3657.wav,4
TRAIN_3658,/content/drive/My Drive/CremaD/train/TRAIN_3658.wav,3
TRAIN_3659,/content/drive/My Drive/CremaD/train/TRAIN_3659.wav,5
TRAIN_3660,/content/drive/My Drive/CremaD/train/TRAIN_3660.wav,3
TRAIN_3661,/content/drive/My Drive/CremaD/train/TRAIN_3661.wav,1
TRAIN_3662,/content/drive/My Drive/CremaD/train/TRAIN_3662.wav,2
TRAIN_3663,/content/drive/My Drive/CremaD/train/TRAIN_3663.wav,2
TRAIN_3664,/content/drive/My Drive/CremaD/train/TRAIN_3664.wav,0
TRAIN_3665,/content/drive/My Drive/CremaD/train/TRAIN_3665.wav,1
TRAIN_3666,/content/drive/My Drive/CremaD/train/TRAIN_3666.wav,0
TRAIN_3667,/content/drive/My Drive/CremaD/train/TRAIN_3667.wav,0
TRAIN_3668,/content/drive/My Drive/CremaD/train/TRAIN_3668.wav,3
TRAIN_3669,/content/drive/My Drive/CremaD/train/TRAIN_3669.wav,5
TRAIN_3670,/content/drive/My Drive/CremaD/train/TRAIN_3670.wav,5
TRAIN_3671,/content/drive/My Drive/CremaD/train/TRAIN_3671.wav,5
TRAIN_3672,/content/drive/My Drive/CremaD/train/TRAIN_3672.wav,1
TRAIN_3673,/content/drive/My Drive/CremaD/train/TRAIN_3673.wav,4
TRAIN_3674,/content/drive/My Drive/CremaD/train/TRAIN_3674.wav,3
TRAIN_3675,/content/drive/My Drive/CremaD/train/TRAIN_3675.wav,4
TRAIN_3676,/content/drive/My Drive/CremaD/train/TRAIN_3676.wav,5
TRAIN_3677,/content/drive/My Drive/CremaD/train/TRAIN_3677.wav,3
TRAIN_3678,/content/drive/My Drive/CremaD/train/TRAIN_3678.wav,2
TRAIN_3679,/content/drive/My Drive/CremaD/train/TRAIN_3679.wav,2
TRAIN_3680,/content/drive/My Drive/CremaD/train/TRAIN_3680.wav,5
TRAIN_3681,/content/drive/My Drive/CremaD/train/TRAIN_3681.wav,0
TRAIN_3682,/content/drive/My Drive/CremaD/train/TRAIN_3682.wav,5
TRAIN_3683,/content/drive/My Drive/CremaD/train/TRAIN_3683.wav,0
TRAIN_3684,/content/drive/My Drive/CremaD/train/TRAIN_3684.wav,3
TRAIN_3685,/content/drive/My Drive/CremaD/train/TRAIN_3685.wav,1
TRAIN_3686,/content/drive/My Drive/CremaD/train/TRAIN_3686.wav,2
TRAIN_3687,/content/drive/My Drive/CremaD/train/TRAIN_3687.wav,2
TRAIN_3688,/content/drive/My Drive/CremaD/train/TRAIN_3688.wav,2
TRAIN_3689,/content/drive/My Drive/CremaD/train/TRAIN_3689.wav,5
TRAIN_3690,/content/drive/My Drive/CremaD/train/TRAIN_3690.wav,0
TRAIN_3691,/content/drive/My Drive/CremaD/train/TRAIN_3691.wav,3
TRAIN_3692,/content/drive/My Drive/CremaD/train/TRAIN_3692.wav,0
TRAIN_3693,/content/drive/My Drive/CremaD/train/TRAIN_3693.wav,1
TRAIN_3694,/content/drive/My Drive/CremaD/train/TRAIN_3694.wav,0
TRAIN_3695,/content/drive/My Drive/CremaD/train/TRAIN_3695.wav,1
TRAIN_3696,/content/drive/My Drive/CremaD/train/TRAIN_3696.wav,1
TRAIN_3697,/content/drive/My Drive/CremaD/train/TRAIN_3697.wav,1
TRAIN_3698,/content/drive/My Drive/CremaD/train/TRAIN_3698.wav,5
TRAIN_3699,/content/drive/My Drive/CremaD/train/TRAIN_3699.wav,0
TRAIN_3700,/content/drive/My Drive/CremaD/train/TRAIN_3700.wav,4
TRAIN_3701,/content/drive/My Drive/CremaD/train/TRAIN_3701.wav,3
TRAIN_3702,/content/drive/My Drive/CremaD/train/TRAIN_3702.wav,0
TRAIN_3703,/content/drive/My Drive/CremaD/train/TRAIN_3703.wav,5
TRAIN_3704,/content/drive/My Drive/CremaD/train/TRAIN_3704.wav,0
TRAIN_3705,/content/drive/My Drive/CremaD/train/TRAIN_3705.wav,5
TRAIN_3706,/content/drive/My Drive/CremaD/train/TRAIN_3706.wav,5
TRAIN_3707,/content/drive/My Drive/CremaD/train/TRAIN_3707.wav,4
TRAIN_3708,/content/drive/My Drive/CremaD/train/TRAIN_3708.wav,3
TRAIN_3709,/content/drive/My Drive/CremaD/train/TRAIN_3709.wav,4
TRAIN_3710,/content/drive/My Drive/CremaD/train/TRAIN_3710.wav,4
TRAIN_3711,/content/drive/My Drive/CremaD/train/TRAIN_3711.wav,1
TRAIN_3712,/content/drive/My Drive/CremaD/train/TRAIN_3712.wav,2
TRAIN_3713,/content/drive/My Drive/CremaD/train/TRAIN_3713.wav,4
TRAIN_3714,/content/drive/My Drive/CremaD/train/TRAIN_3714.wav,2
TRAIN_3715,/content/drive/My Drive/CremaD/train/TRAIN_3715.wav,4
TRAIN_3716,/content/drive/My Drive/CremaD/train/TRAIN_3716.wav,5
TRAIN_3717,/content/drive/My Drive/CremaD/train/TRAIN_3717.wav,4
TRAIN_3718,/content/drive/My Drive/CremaD/train/TRAIN_3718.wav,1
TRAIN_3719,/content/drive/My Drive/CremaD/train/TRAIN_3719.wav,5
TRAIN_3720,/content/drive/My Drive/CremaD/train/TRAIN_3720.wav,0
TRAIN_3721,/content/drive/My Drive/CremaD/train/TRAIN_3721.wav,3
TRAIN_3722,/content/drive/My Drive/CremaD/train/TRAIN_3722.wav,1
TRAIN_3723,/content/drive/My Drive/CremaD/train/TRAIN_3723.wav,5
TRAIN_3724,/content/drive/My Drive/CremaD/train/TRAIN_3724.wav,1
TRAIN_3725,/content/drive/My Drive/CremaD/train/TRAIN_3725.wav,1
TRAIN_3726,/content/drive/My Drive/CremaD/train/TRAIN_3726.wav,0
TRAIN_3727,/content/drive/My Drive/CremaD/train/TRAIN_3727.wav,0
TRAIN_3728,/content/drive/My Drive/CremaD/train/TRAIN_3728.wav,0
TRAIN_3729,/content/drive/My Drive/CremaD/train/TRAIN_3729.wav,1
TRAIN_3730,/content/drive/My Drive/CremaD/train/TRAIN_3730.wav,0
TRAIN_3731,/content/drive/My Drive/CremaD/train/TRAIN_3731.wav,5
TRAIN_3732,/content/drive/My Drive/CremaD/train/TRAIN_3732.wav,2
TRAIN_3733,/content/drive/My Drive/CremaD/train/TRAIN_3733.wav,4
TRAIN_3734,/content/drive/My Drive/CremaD/train/TRAIN_3734.wav,1
TRAIN_3735,/content/drive/My Drive/CremaD/train/TRAIN_3735.wav,1
TRAIN_3736,/content/drive/My Drive/CremaD/train/TRAIN_3736.wav,0
TRAIN_3737,/content/drive/My Drive/CremaD/train/TRAIN_3737.wav,1
TRAIN_3738,/content/drive/My Drive/CremaD/train/TRAIN_3738.wav,3
TRAIN_3739,/content/drive/My Drive/CremaD/train/TRAIN_3739.wav,1
TRAIN_3740,/content/drive/My Drive/CremaD/train/TRAIN_3740.wav,1
TRAIN_3741,/content/drive/My Drive/CremaD/train/TRAIN_3741.wav,0
TRAIN_3742,/content/drive/My Drive/CremaD/train/TRAIN_3742.wav,1
TRAIN_3743,/content/drive/My Drive/CremaD/train/TRAIN_3743.wav,5
TRAIN_3744,/content/drive/My Drive/CremaD/train/TRAIN_3744.wav,5
TRAIN_3745,/content/drive/My Drive/CremaD/train/TRAIN_3745.wav,2
TRAIN_3746,/content/drive/My Drive/CremaD/train/TRAIN_3746.wav,3
TRAIN_3747,/content/drive/My Drive/CremaD/train/TRAIN_3747.wav,1
TRAIN_3748,/content/drive/My Drive/CremaD/train/TRAIN_3748.wav,2
TRAIN_3749,/content/drive/My Drive/CremaD/train/TRAIN_3749.wav,5
TRAIN_3750,/content/drive/My Drive/CremaD/train/TRAIN_3750.wav,1
TRAIN_3751,/content/drive/My Drive/CremaD/train/TRAIN_3751.wav,1
TRAIN_3752,/content/drive/My Drive/CremaD/train/TRAIN_3752.wav,5
TRAIN_3753,/content/drive/My Drive/CremaD/train/TRAIN_3753.wav,5
TRAIN_3754,/content/drive/My Drive/CremaD/train/TRAIN_3754.wav,0
TRAIN_3755,/content/drive/My Drive/CremaD/train/TRAIN_3755.wav,1
TRAIN_3756,/content/drive/My Drive/CremaD/train/TRAIN_3756.wav,1
TRAIN_3757,/content/drive/My Drive/CremaD/train/TRAIN_3757.wav,3
TRAIN_3758,/content/drive/My Drive/CremaD/train/TRAIN_3758.wav,2
TRAIN_3759,/content/drive/My Drive/CremaD/train/TRAIN_3759.wav,0
TRAIN_3760,/content/drive/My Drive/CremaD/train/TRAIN_3760.wav,3
TRAIN_3761,/content/drive/My Drive/CremaD/train/TRAIN_3761.wav,2
TRAIN_3762,/content/drive/My Drive/CremaD/train/TRAIN_3762.wav,3
TRAIN_3763,/content/drive/My Drive/CremaD/train/TRAIN_3763.wav,1
TRAIN_3764,/content/drive/My Drive/CremaD/train/TRAIN_3764.wav,0
TRAIN_3765,/content/drive/My Drive/CremaD/train/TRAIN_3765.wav,0
TRAIN_3766,/content/drive/My Drive/CremaD/train/TRAIN_3766.wav,5
TRAIN_3767,/content/drive/My Drive/CremaD/train/TRAIN_3767.wav,2
TRAIN_3768,/content/drive/My Drive/CremaD/train/TRAIN_3768.wav,5
TRAIN_3769,/content/drive/My Drive/CremaD/train/TRAIN_3769.wav,4
TRAIN_3770,/content/drive/My Drive/CremaD/train/TRAIN_3770.wav,2
TRAIN_3771,/content/drive/My Drive/CremaD/train/TRAIN_3771.wav,1
TRAIN_3772,/content/drive/My Drive/CremaD/train/TRAIN_3772.wav,0
TRAIN_3773,/content/drive/My Drive/CremaD/train/TRAIN_3773.wav,1
TRAIN_3774,/content/drive/My Drive/CremaD/train/TRAIN_3774.wav,3
TRAIN_3775,/content/drive/My Drive/CremaD/train/TRAIN_3775.wav,2
TRAIN_3776,/content/drive/My Drive/CremaD/train/TRAIN_3776.wav,0
TRAIN_3777,/content/drive/My Drive/CremaD/train/TRAIN_3777.wav,4
TRAIN_3778,/content/drive/My Drive/CremaD/train/TRAIN_3778.wav,3
TRAIN_3779,/content/drive/My Drive/CremaD/train/TRAIN_3779.wav,4
TRAIN_3780,/content/drive/My Drive/CremaD/train/TRAIN_3780.wav,0
TRAIN_3781,/content/drive/My Drive/CremaD/train/TRAIN_3781.wav,1
TRAIN_3782,/content/drive/My Drive/CremaD/train/TRAIN_3782.wav,4
TRAIN_3783,/content/drive/My Drive/CremaD/train/TRAIN_3783.wav,0
TRAIN_3784,/content/drive/My Drive/CremaD/train/TRAIN_3784.wav,1
TRAIN_3785,/content/drive/My Drive/CremaD/train/TRAIN_3785.wav,3
TRAIN_3786,/content/drive/My Drive/CremaD/train/TRAIN_3786.wav,0
TRAIN_3787,/content/drive/My Drive/CremaD/train/TRAIN_3787.wav,2
TRAIN_3788,/content/drive/My Drive/CremaD/train/TRAIN_3788.wav,1
TRAIN_3789,/content/drive/My Drive/CremaD/train/TRAIN_3789.wav,5
TRAIN_3790,/content/drive/My Drive/CremaD/train/TRAIN_3790.wav,5
TRAIN_3791,/content/drive/My Drive/CremaD/train/TRAIN_3791.wav,3
TRAIN_3792,/content/drive/My Drive/CremaD/train/TRAIN_3792.wav,1
TRAIN_3793,/content/drive/My Drive/CremaD/train/TRAIN_3793.wav,0
TRAIN_3794,/content/drive/My Drive/CremaD/train/TRAIN_3794.wav,2
TRAIN_3795,/content/drive/My Drive/CremaD/train/TRAIN_3795.wav,3
TRAIN_3796,/content/drive/My Drive/CremaD/train/TRAIN_3796.wav,3
TRAIN_3797,/content/drive/My Drive/CremaD/train/TRAIN_3797.wav,5
TRAIN_3798,/content/drive/My Drive/CremaD/train/TRAIN_3798.wav,5
TRAIN_3799,/content/drive/My Drive/CremaD/train/TRAIN_3799.wav,4
TRAIN_3800,/content/drive/My Drive/CremaD/train/TRAIN_3800.wav,5
TRAIN_3801,/content/drive/My Drive/CremaD/train/TRAIN_3801.wav,3
TRAIN_3802,/content/drive/My Drive/CremaD/train/TRAIN_3802.wav,5
TRAIN_3803,/content/drive/My Drive/CremaD/train/TRAIN_3803.wav,4
TRAIN_3804,/content/drive/My Drive/CremaD/train/TRAIN_3804.wav,4
TRAIN_3805,/content/drive/My Drive/CremaD/train/TRAIN_3805.wav,1
TRAIN_3806,/content/drive/My Drive/CremaD/train/TRAIN_3806.wav,0
TRAIN_3807,/content/drive/My Drive/CremaD/train/TRAIN_3807.wav,5
TRAIN_3808,/content/drive/My Drive/CremaD/train/TRAIN_3808.wav,4
TRAIN_3809,/content/drive/My Drive/CremaD/train/TRAIN_3809.wav,0
TRAIN_3810,/content/drive/My Drive/CremaD/train/TRAIN_3810.wav,2
TRAIN_3811,/content/drive/My Drive/CremaD/train/TRAIN_3811.wav,5
TRAIN_3812,/content/drive/My Drive/CremaD/train/TRAIN_3812.wav,0
TRAIN_3813,/content/drive/My Drive/CremaD/train/TRAIN_3813.wav,2
TRAIN_3814,/content/drive/My Drive/CremaD/train/TRAIN_3814.wav,3
TRAIN_3815,/content/drive/My Drive/CremaD/train/TRAIN_3815.wav,3
TRAIN_3816,/content/drive/My Drive/CremaD/train/TRAIN_3816.wav,5
TRAIN_3817,/content/drive/My Drive/CremaD/train/TRAIN_3817.wav,4
TRAIN_3818,/content/drive/My Drive/CremaD/train/TRAIN_3818.wav,0
TRAIN_3819,/content/drive/My Drive/CremaD/train/TRAIN_3819.wav,0
TRAIN_3820,/content/drive/My Drive/CremaD/train/TRAIN_3820.wav,0
TRAIN_3821,/content/drive/My Drive/CremaD/train/TRAIN_3821.wav,1
TRAIN_3822,/content/drive/My Drive/CremaD/train/TRAIN_3822.wav,5
TRAIN_3823,/content/drive/My Drive/CremaD/train/TRAIN_3823.wav,1
TRAIN_3824,/content/drive/My Drive/CremaD/train/TRAIN_3824.wav,5
TRAIN_3825,/content/drive/My Drive/CremaD/train/TRAIN_3825.wav,0
TRAIN_3826,/content/drive/My Drive/CremaD/train/TRAIN_3826.wav,4
TRAIN_3827,/content/drive/My Drive/CremaD/train/TRAIN_3827.wav,5
TRAIN_3828,/content/drive/My Drive/CremaD/train/TRAIN_3828.wav,3
TRAIN_3829,/content/drive/My Drive/CremaD/train/TRAIN_3829.wav,0
